"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SH3GL1",1956.67596522784,-0.673438240946818,0.275178047669963,-2.44728184769488,0.0143938231217743,0.0801808470960302
"LINC00968",5.95972773874858,2.2817623028256,0.932426401679407,2.44712322464902,0.0144001597014072,0.0801940339324435
"EIF1AXP2",1.19127434622527,-2.30739061189413,0.943044159331757,-2.44674715288959,0.0144151926256083,0.0802295678138078
"ACTG1P12",3.93647539510604,2.36218532687355,0.965415206092402,2.44680766572415,0.0144127727786766,0.0802295678138078
"DNPEP",1482.16967507165,-0.486185632967721,0.198708744772657,-2.44672489640033,0.0144160827301847,0.0802295678138078
"SLC45A1",56.0844076391372,-1.22733358985121,0.501618048681403,-2.44674926087187,0.0144151083235098,0.0802295678138078
"BCL3",1363.27522543712,-0.560912728870242,0.229262489691234,-2.44659616854753,0.0144212318988522,0.080244945398792
"SNX22",2332.92227709154,0.74334501496536,0.303860592804587,2.44633569659165,0.0144316558492598,0.0802896638323333
"LOC101928551",1.56216048449943,2.83230975361118,1.1578964180939,2.44608214461329,0.0144418092476269,0.0803328625218228
"LOC124901322",40.0895146766208,-0.674761857190053,0.275914165373518,-2.44554989149106,0.0144631436281163,0.0804382310827152
"TTPAL",267.977579989504,0.706824267923569,0.289033089764987,2.44547871144542,0.0144659988543189,0.0804408081133599
"LOC102724427",1.91730471051676,3.78774740066355,1.54921827747998,2.4449410749432,0.0144875809848447,0.0805265936868242
"LOC124901778",79.6455366746669,1.26480048385245,0.51731869501631,2.44491547674025,0.0144886092711776,0.0805265936868242
"LINC01615",5.38003293786533,1.36532844336943,0.558416084901107,2.44500199812694,0.0144851339438716,0.0805265936868242
"MIR3681HG",1.06762195295049,3.28640727793124,1.34430769910963,2.44468381763186,0.0144979180036187,0.0805650165862028
"PRIM2",111.65002258892,0.545088445844585,0.22301733445097,2.44415281523518,0.0145192751153782,0.0806703686445205
"LOC112268219",180.853530168039,-0.620436573037933,0.253853851349875,-2.44406996284966,0.0145226099695253,0.0806755691914613
"LIN37",278.21143536828,0.723095930060937,0.295876878359704,2.44390820286354,0.0145291228446342,0.0806850941855831
"FBXW10B",29.8398297443629,1.67045561709159,0.683507371240099,2.44394674787611,0.0145275706891321,0.0806850941855831
"SLC43A3",486.124782780639,0.799567423091873,0.327190901008245,2.44373367544144,0.0145361526578673,0.0807108056854443
"CCDC71",216.296177400571,-0.688711604883743,0.28187774338316,-2.44329898706323,0.014553674567176,0.080794755590739
"COQ6",253.825721178025,-0.634711938566709,0.259788702692494,-2.44318529631368,0.0145582604131953,0.0808068750546577
"RN7SL838P",6.2372885473002,-1.3898309034608,0.568903586913198,-2.44299901676109,0.0145657769652403,0.0808352549699662
"LOC124900641",40.7308861123507,-0.702554171980258,0.287594193491952,-2.44286632998353,0.0145711330857228,0.0808516378165227
"VWC2",1.14894222114988,3.01154324211784,1.23283191899719,2.44278493743697,0.0145744194892487,0.0808565328015382
"OR52N4",3.97650191533932,1.57819705269233,0.646133668282007,2.4425240939519,0.0145849560235307,0.0809016420958867
"LOC105371692",846.462427833233,-1.06833328148633,0.437401781059981,-2.44245297515109,0.0145878299674011,0.0809042397153144
"LOC105375363",31.6513277443916,0.891083229762996,0.364917096900083,2.4418785453809,0.0146110612500397,0.0810197198516215
"SPHK1",1259.71075622299,1.14342717490436,0.468318910997706,2.44155670004528,0.0146240916788521,0.0810786065366757
"HRH4",2.57470284492171,2.19326720293119,0.898458877443916,2.44114367167361,0.0146408288088526,0.0811580210434353
"SQOR",371.650581802605,-0.828933291146915,0.339591121705644,-2.44097456665969,0.0146476863143653,0.0811715313015348
"LOC105374076",4.7690464467483,1.59266735292115,0.652474597854711,2.44096453434007,0.014648093231513,0.0811715313015348
"GMNN",82.1446696979747,0.792164101064204,0.324558567207665,2.44074315424663,0.0146570750827927,0.0812079229175288
"WAPL",645.048527462176,-0.543219044689797,0.222577092810122,-2.44058828261007,0.0146633614333221,0.0812159928135796
"LOC105378115",2.81605896457762,1.9685056011775,0.806566429008549,2.44059947250375,0.0146629071478881,0.0812159928135796
"OR2B11",2.31023380573829,2.89662160599066,1.18698796203945,2.44031253780683,0.0146745599952723,0.0812646348099791
"ZNF861P",1.00305701430421,-2.86441415028945,1.17385220127836,-2.44018296951695,0.0146798246321723,0.0812804053678938
"LOC105377379",11.4596929605812,2.34134402079779,0.959530569156045,2.4400932039686,0.0146834729746942,0.0812872229813896
"MTCO1P41",3.16281652636783,-1.48431566184552,0.608339053851774,-2.43994800670348,0.0146893759212438,0.0813065177102286
"ATP6V0A4",31.772473281852,2.09746680367491,0.859657266158968,2.43988725070235,0.0146918465569588,0.0813068111826692
"CDH10",2.21749065018817,3.13316667597976,1.28418831996701,2.43980312487209,0.0146952681287579,0.0813123663110001
"GSS",597.28565014896,-0.686324959588299,0.281330279266787,-2.4395701784288,0.0147047462086193,0.0813380460102097
"KRT8P11",10.3856076423389,-1.64057228065855,0.672472251099899,-2.43961334906417,0.0147029892835027,0.0813380460102097
"MIPEP",110.217152691924,-0.750048873567105,0.30749152008951,-2.43925059575226,0.0147177580934681,0.0813966325343573
"LOC105374009",42.359225510661,0.692554904597182,0.283930673474446,2.43916902715167,0.0147210808037099,0.0814016225763841
"TYROBP",192.307523055608,0.946301379399215,0.388035665899957,2.43869690999793,0.0147403255642233,0.0814812440911233
"DGUOK-AS1",126.805316223337,0.691377374050306,0.28349733354751,2.43874383366799,0.0147384118377739,0.0814812440911233
"LOC105375566",16.4252220436534,1.07311375748981,0.440076768594466,2.43846945367546,0.0147496052057874,0.0815191409491927
"NCK1-DT",25.1742723550428,0.741685831877569,0.304200297676304,2.43814959269628,0.0147626634341942,0.0815779056778485
"LOC124903898",29.4913244578048,-0.846246050578686,0.347103636005982,-2.43802127893613,0.0147679046676883,0.0815800594413643
"HNF1A",30.6617488132257,-0.882433938020192,0.361941904114384,-2.43805408544604,0.0147665644638155,0.0815800594413643
"LOC105372250",34.5587776869188,-0.991713822350328,0.406834376588358,-2.43763526245414,0.014783682176096,0.0816538044447829
"H1-7",2.13506465988017,2.4379315209314,1.00017025613231,2.43751651879646,0.0147885385282544,0.0816672149825488
"LOC105378836",1.20373297398456,3.85473346223785,1.58155336305226,2.43730850459485,0.0147970492362474,0.0817007983687797
"IDI1",460.424376718813,1.18288882150761,0.485350740527721,2.43718351026199,0.0148021653391599,0.0817156307487338
"INKA1",36.2550753047881,0.916003617757114,0.375966941790465,2.43639404410089,0.0148345147553754,0.0818807756011867
"RPL13P12",96.878670626659,1.05125383750526,0.431499797908817,2.43627886409208,0.0148392396118741,0.0818934144054708
"MIR6126",65.5799674602982,-0.843024417494047,0.34606929170852,-2.43599891031098,0.014850729264362,0.0819164959635491
"LOC642846",253.140185339981,0.934741340768188,0.383702320319331,2.43611073289904,0.014846138985928,0.0819164959635491
"LOC105377479",1.83227114773174,4.15861085111468,1.70711913969446,2.43604020036879,0.014849034176203,0.0819164959635491
"LINC00173",83.7756229852525,-1.46579874323438,0.601799208613963,-2.43569403590667,0.014863250606367,0.0819564055755135
"LOC124900605",120.340045821807,1.25263437791785,0.51428908924589,2.43566197321939,0.0148645679771781,0.0819564055755135
"LOC107985943",18.8100505683524,-2.39982196976085,0.985292276727029,-2.43564475886551,0.0148652753117847,0.0819564055755135
"ZNF45-AS1",83.1919687580902,0.903743561865177,0.371076025423979,2.43546739736847,0.0148725647899043,0.081969719182116
"DHRS7B",194.057116340235,-0.774476373941964,0.317996538806818,-2.43548680387511,0.0148717670377417,0.081969719182116
"LOC729033",8.68700165845507,1.86295934675427,0.764982423911284,2.43529692777663,0.014879573982029,0.0819949127625132
"LOC124903149",1.24375107085526,2.52182564777951,1.03565922024621,2.43499560326415,0.0148919706509032,0.0820497812844898
"MLX",468.063006809801,-0.497906344027897,0.204493361704514,-2.43482888577749,0.0148988334165567,0.0820741468685043
"NUDT19",164.614544861788,0.7360590037974,0.302325525033068,2.43465715875922,0.0149059053079938,0.0820996563074257
"LDHAL6A",14.9582472665814,0.846946926138583,0.347892234895818,2.43450942902538,0.0149119913334003,0.0821100279012291
"LOC124901418",2.16894745159414,2.14607751378647,0.881529574859263,2.43449292569577,0.0149126713573997,0.0821100279012291
"RPS14P1",8.23047571555261,-1.20363924728445,0.494457891092496,-2.43426036669175,0.0149222569174459,0.0821493570781834
"RXRA",2073.27775892348,-0.707731525068314,0.290753891780122,-2.43412571620374,0.0149278093893297,0.0821664742344593
"HMGB1P3",47.8572648649889,1.40095713810967,0.575575146238692,2.43401256510943,0.0149324767157309,0.0821787145191859
"ST3GAL4",545.015525624835,1.0439264153359,0.428904652340872,2.43393586345675,0.0149356412840875,0.0821826819412872
"HCG4",1.54141270448193,2.5529911658349,1.04921205109363,2.43324613282304,0.0149641248505968,0.0823124767501509
"DIS3L2",528.99619581278,-0.48996596606716,0.201362614073353,-2.43325191382683,0.0149638859157624,0.0823124767501509
"SEPTIN14P4",7.96108859360238,1.19486471252389,0.491089106321648,2.43309146373386,0.0149705187312051,0.0823341807766409
"UTP6",314.810856903856,0.567921793824776,0.233452354184053,2.43270964565655,0.0149863130511853,0.0824075693630497
"LOC105371343",0.944414695065668,2.41073453862618,0.991026174183359,2.43256394374519,0.0149923440376843,0.0824272555715812
"SCAF1",3085.23722373599,-0.62966516906722,0.258864434582921,-2.43241281901753,0.0149986017476382,0.0824481816565576
"SLX1B-SULT1A4",1.55389043685612,3.22753887085696,1.32702889437207,2.43215417881627,0.0150093167522898,0.0824935989044383
"MAP3K1",564.924641547568,-1.13094453505358,0.465064751212697,-2.43180015708467,0.0150239941758395,0.0825607758378526
"PRDX3P2",7.78670960932475,1.03807930087173,0.426924849204475,2.43152700716782,0.0150353273655664,0.0826095563848006
"SP1",1032.15887807942,-0.447453632252313,0.184034252878435,-2.43136060409299,0.0150422352412895,0.0826269016888325
"ZNF282",1095.91879600651,-0.466076848187853,0.191705337598549,-2.43121476963707,0.0150482915522263,0.0826269016888325
"LHFPL3-AS2",2.396210186812,2.0941501282055,0.861359750461898,2.43121428309429,0.0150483117612946,0.0826269016888325
"ITIH1",7.40302842596562,2.22250473882118,0.914122957484734,2.43129736609673,0.0150448611674543,0.0826269016888325
"LOC107986529",37.1811771652685,-1.42843321295081,0.587567880971212,-2.43109478787319,0.0150532758455593,0.0826406660075097
"LOC101929819",41.8440023239688,-2.08112936101249,0.856185174877409,-2.43070006591794,0.0150696836833619,0.0826497932086015
"LOC124903948",5.33861748286971,-1.29482738028365,0.532654278329299,-2.43089642374591,0.0150615194955517,0.0826497932086015
"ADAM28",128.87577755497,1.41986261638787,0.584132832253057,2.43071873038076,0.0150689074826245,0.0826497932086015
"LSM6",42.8735463861078,0.895884054496627,0.368532540643914,2.4309496603239,0.0150593066905418,0.0826497932086015
"RHO",3.17044070556729,2.18367254237233,0.898360875395815,2.43072979041992,0.0150684475443713,0.0826497932086015
"IPO8P1",2.42749348782639,-2.73343574370538,1.12453554259001,-2.43072418805881,0.0150686805203178,0.0826497932086015
"LOC124901672",42.915035470714,1.09457428727496,0.450372435119973,2.43037584434621,0.015083172735971,0.0827102857139152
"RNA5SP299",7.20821355013015,-3.37537133849583,1.38933263557623,-2.42949114709012,0.0151200341721097,0.0828989027131107
"LOC107984655",12.7867134484274,-0.701831737511348,0.28892505071024,-2.42911348734246,0.0151357937366611,0.0829713825568309
"LOC112268106",9.86938102467017,2.26821182768909,0.933783205085873,2.42905613994256,0.0151381880814937,0.0829713825568309
"MVB12A",543.034941876709,-0.632280721111381,0.260345357555461,-2.42862299158412,0.0151562834887996,0.0830376814396695
"LOC105371493",112.380172903608,0.739779109903536,0.304612685423773,2.42858930472434,0.0151576916047138,0.0830376814396695
"ZNF410",398.031380524034,-0.490837483824538,0.20210556733358,-2.4286193116808,0.0151564373037187,0.0830376814396695
"TAFA4",1.99782457706817,3.27276832314341,1.34763524794968,2.42852680510003,0.0151603044037671,0.0830384686324253
"SAR1B",411.202360789901,-0.579303885700854,0.238550362408632,-2.42843431404442,0.0151641717234502,0.083046125912938
"LOC100420464",2.41579407085708,1.59577293894089,0.657151984792241,2.42831639540036,0.0151691035042905,0.0830596092401161
"RPS4XP5",16.9275044043144,1.72236793371732,0.709305605373191,2.42824520301248,0.0151720817091692,0.0830623929612682
"LOC107984611",0.956982219268307,2.65236196864783,1.09250485567742,2.42778048524389,0.0151915349908122,0.0831553569785163
"LOC100420839",8.84830088418179,1.62596010366133,0.669951711208837,2.42698104424199,0.0152250513222253,0.0833252564715636
"LOC124900218",5.38760535680222,2.02962957983024,0.836388733276633,2.42665820219621,0.0152386048261758,0.0833858637990753
"VPS11",687.470356521011,-0.445853098825249,0.183752076711664,-2.42638399959345,0.0152501246987669,0.0833937384755001
"ATP6V0D1-DT",112.048227169397,0.979389652753951,0.403633906793827,2.42643057550221,0.015248167398883,0.0833937384755001
"CPA3",35.7209992312732,-1.9607856951237,0.808072030476091,-2.42649865503756,0.015245306831351,0.0833937384755001
"SNORD76",4.02742729371771,-1.44241601274133,0.594430303221758,-2.42655195221974,0.0152430677188422,0.0833937384755001
"AGRN",15966.9171430727,-0.847537517446368,0.349308592148583,-2.42632885791099,0.0152524422515774,0.0833937384755001
"RNU6-548P",2.1599315230809,-2.34205994402762,0.965396039791816,-2.42600947952166,0.0152658715238693,0.0834535964270559
"LOC102724068",30.0453148583623,-1.97842105166317,0.815557849904647,-2.42585005085106,0.0152725791000155,0.0834766955489389
"LARP4",309.523381539847,-0.412478074034216,0.170040957602024,-2.42575718139396,0.0152764875539286,0.083484490238247
"PIK3CG",67.2579202560836,1.15439377273859,0.475916205488845,2.42562400570671,0.0152820938509629,0.0835015594316383
"VIP",4.56507977149021,1.45637117661323,0.600513259137895,2.42521069177392,0.0152995046640735,0.0835831126311657
"C20orf144",6.40089308498848,-1.04797034923128,0.432191579709576,-2.42478196806955,0.015317583062173,0.0836546989223679
"RN7SL559P",9.0623995742903,0.932553218112,0.384586923981771,2.42481779790361,0.0153160714718191,0.0836546989223679
"EHBP1-AS1",100.528108147343,0.682658055800895,0.281544692888434,2.42468806212379,0.0153215453928497,0.0836627525745945
"NDST3",116.420819168427,1.54921942306638,0.638952127783083,2.42462518818362,0.015324198842492,0.0836636576740014
"RPL13AP26",59.9591844252172,1.08168763370811,0.446194502678177,2.42425136844031,0.0153399833970858,0.0837226520005506
"CSNK1D",3146.19438015993,-0.382927066160225,0.15795396077679,-2.42429543568934,0.0153381219117477,0.0837226520005506
"PRKAB2",140.493878080197,0.656999324271394,0.271026252080166,2.42411692309815,0.0153456638558807,0.0837400650879641
"SHC1",3399.07598311574,-0.506966653494082,0.209150028121391,-2.42393777350982,0.0153532359942503,0.0837677935954949
"EME1",244.916754058301,1.15082481265256,0.474796429560482,2.42382785758915,0.0153578834522995,0.0837795585375971
"RNF138P1",19.2907417957881,1.22362186164042,0.504886656868938,2.42355753512823,0.0153693184778867,0.0838283408578994
"CLTCL1",102.500414894909,0.993183417199242,0.40983071299335,2.42339918827742,0.0153760202558099,0.0838512951553659
"ARHGAP31",338.268356230187,0.703457694412219,0.290285363495552,2.42333160012388,0.0153788815998416,0.0838533020564647
"METTL3",578.49796677198,-0.396054696081831,0.163439260209218,-2.42325311295978,0.0153822049415746,0.0838578269395516
"LRRC18",25.9728039008077,1.62859115145844,0.672238671806862,2.42263829761692,0.0154082596304152,0.0839862527764173
"PKD2L1",4.27827922529272,1.4089216381605,0.581608280723548,2.42245800972389,0.0154159072455676,0.0840143212730003
"MYBPC2",14.5098202688151,1.81320687147555,0.748550836370227,2.42228955386372,0.0154230559778784,0.0840396622799786
"FAM162B",6.04127703022755,1.56765768451855,0.647231132508603,2.42209869979905,0.015431158744304,0.0840701927311987
"GPM6B",137.160933057767,0.796842099637145,0.328996898049681,2.42203529687024,0.01543385136359,0.0840712431501287
"PROKR2",1.85964733396582,3.23003662605768,1.33379444008362,2.42168997634686,0.0154485238254675,0.084137539234704
"LOC124903496",4.14519343361971,1.55657603094786,0.642828465631802,2.42144851102383,0.0154587908343251,0.0841798242469538
"MEDAG",64.2611900537465,0.92555427481978,0.382282540548622,2.42112620024837,0.0154725047170918,0.0842408622536042
"SNORD8",4.53413647807008,-1.18689325643182,0.490258469888555,-2.42095410753766,0.0154798314103326,0.0842671107414855
"IL6STP1",8.89321326406323,-1.14201251775505,0.471740365545011,-2.42084969013762,0.0154842783759341,0.0842776769802622
"H2AZ2P1",7.72260414152061,1.21215380171051,0.5007647609228,2.42060523483477,0.0154946937232041,0.0843207191917603
"TTN",568.94470143393,1.19377315328679,0.493209129176936,2.42041982328865,0.0155025975427593,0.0843500821809638
"C2orf27A",56.9193820336705,-1.22087553760476,0.504599394426587,-2.4194946547491,0.0155420891520785,0.0845376031495312
"LOC105370789",1.02134324680845,2.85350953375623,1.17935814121693,2.41954452513621,0.0155399581368342,0.0845376031495312
"IFNL1",2.61125633732562,1.60599353804587,0.663798625253617,2.41939871061389,0.0155461896713662,0.0845415540533835
"LOC107986289",1.89093563391624,2.14052077643851,0.884746689328147,2.41936002955147,0.0155478431155831,0.0845415540533835
"TTF2",273.529470133403,0.506945003778825,0.209542881168618,2.4192900324344,0.0155508355759135,0.0845441563617112
"SMBD1P",56.0244204342664,1.25775595142883,0.51994076169233,2.41903702132339,0.0155616563301676,0.0845588690760012
"PKNOX1",223.498786781948,-0.362769832387321,0.149983553607385,-2.41873074521859,0.0155747639803655,0.0845588690760012
"PANK2",689.155426203572,0.327086406661366,0.135228584172541,2.41876677673434,0.015573221441217,0.0845588690760012
"MYOM1",92.210532369072,0.955189959706739,0.39484697319574,2.41913962762788,0.0155572672754972,0.0845588690760012
"CDR2L",602.158659581522,-0.928832262712192,0.384002560270643,-2.41881789032228,0.0155710334566257,0.0845588690760012
"MIR6769A",3.88614813977945,-1.26840343055867,0.524415816990306,-2.41869789099461,0.0155761706141901,0.0845588690760012
"NDRG2",1089.02582851187,1.11777320861516,0.462128847198671,2.41874796475241,0.0155740267810337,0.0845588690760012
"LOC124902411",8.93386473048877,1.81793689635836,0.751610591331411,2.41872176539988,0.0155751484347981,0.0845588690760012
"GPR155-DT",7.98888302397878,1.00556438496691,0.415684205911832,2.41905843586511,0.0155607402185769,0.0845588690760012
"FEZ2",436.974630633853,0.574499643071227,0.237530767474833,2.41863253833884,0.0155789689811442,0.0845604108787705
"C16orf95",20.5049880007575,0.721243157249208,0.298226963518464,2.418437114941,0.0155873395494236,0.084592192413533
"CHRM1",80.0121789869843,1.65690485568891,0.685150184255763,2.41830899817783,0.0155928293206881,0.0846083321852307
"LOC107984661",150.581652629893,-0.724210103971155,0.299498525009045,-2.41807569486122,0.0156028306792605,0.0846489431479607
"TPTEP2",8.04990323175662,1.59687107829815,0.660494612401715,2.41768978628236,0.0156193863833915,0.0846871027161857
"LOC105372649",1.96147169393516,2.71411605785328,1.12254423999674,2.41782547283942,0.0156135635896453,0.0846871027161857
"RAMAC",62.2982291336791,-1.14597301012033,0.473997572515357,-2.41767695990301,0.0156199369078677,0.0846871027161857
"LOC102724711",3.30864231751022,1.36428385654306,0.564269929018201,2.41778586166525,0.0156152632488784,0.0846871027161857
"NPAS2",634.644241830415,1.44897701148804,0.59934838988374,2.41758722630274,0.0156237888653807,0.0846943332255994
"MAVS",2236.5767763889,-0.339174080482181,0.14031159380487,-2.41729190927634,0.0156364717203385,0.0847357686797781
"BEND6",34.5560057020146,0.898059495832196,0.371505848977357,2.4173495472663,0.0156339956548729,0.0847357686797781
"LOC101927241",33.4579456391187,-1.26784897294376,0.52453123691929,-2.41710861757285,0.0156443480261579,0.0847374888819
"HABP4",140.366794197924,0.728526905650376,0.301402706334598,2.41712131423801,0.0156438023198571,0.0847374888819
"MTOR",722.291057257177,-0.435474070655705,0.180155734282111,-2.41720904633424,0.0156400320269053,0.0847374888819
"DCAF8",1442.51842667314,-0.43351788225096,0.179365726076822,-2.41694939012643,0.0156511930894857,0.0847609138152163
"RPL17P17",6.81335005138925,-0.957220477080031,0.396123276290105,-2.41647117040151,0.0156717672245307,0.0848586706694884
"VSIR",444.47041522913,1.03777442183887,0.429474336449415,2.41638285169363,0.0156755695043967,0.0848655952998013
"EOLA1-DT",249.172685567599,-1.05548109658142,0.436895518118304,-2.41586615749081,0.0156978303894737,0.0849450899160726
"CEP128",248.806433992065,1.05104751179816,0.435050327080177,2.41592166784983,0.0156954374880805,0.0849450899160726
"LOC105369171",5.78053227300167,1.28225214074886,0.530746930169721,2.41593887380342,0.0156946958511197,0.0849450899160726
"FAM199X",351.278206881427,-0.652347649380571,0.270055655664295,-2.41560447151494,0.015709115286956,0.0849788091065814
"LOC100419680",15.5977765994067,1.39048395905061,0.575625436260914,2.41560548137478,0.0157090717242344,0.0849788091065814
"LNCRNA-IUR",7.65395243444112,1.1467591045025,0.474750940844851,2.41549622305491,0.0157137854596493,0.0849904018645005
"CTBP1-DT",239.063175784915,-0.761998410421591,0.315483896179282,-2.41533219175335,0.0157208646038791,0.0850150180886089
"TNFAIP8",92.459468291226,1.13525303967376,0.470109983826042,2.41486690079283,0.0157409605621379,0.0851100071809101
"LOC100421894",7.97890701950181,-0.884431270760806,0.366290814505963,-2.41456033221496,0.015754213632047,0.0851132463709836
"TTC9",202.409298926521,-1.21559108993874,0.503414336455296,-2.41469303098938,0.0157484758120274,0.0851132463709836
"COX6B1P6",2.77303055335965,2.64983545739718,1.09743530240655,2.41457100166761,0.0157537522229729,0.0851132463709836
"LINC02611",8.57426554372686,1.15137514327959,0.476829294710191,2.41464850430252,0.015750400915857,0.0851132463709836
"LOC101927975",1.86683606872739,2.46545754558467,1.02107581707783,2.41456854069902,0.0157538586484873,0.0851132463709836
"SAA4",2.83536429340427,2.36862825791732,0.981117818173995,2.41421388343113,0.0157692025498661,0.0851805414318256
"PEAK3",42.4080959287111,1.0206072166226,0.422773721538759,2.41407439636484,0.0157752409226524,0.0851857943914134
"RIDA",103.498039902935,1.12110871854438,0.464394501918301,2.41413004226655,0.0157728317766802,0.0851857943914134
"NDUFAF2P2",11.6038524079133,1.29415806419877,0.536155074411221,2.41377565179243,0.0157881803701351,0.0852419800976099
"LINC01993",5.13221439524079,1.48146567132113,0.613890403605814,2.41324129293997,0.0158113482018687,0.0852985966276942
"LOC100129617",12.0612871024603,-1.02475065663316,0.424631608532515,-2.41326984624296,0.0158101094800625,0.0852985966276942
"ERMP1",398.191633087664,-0.730518192584789,0.302700047378812,-2.4133401990208,0.0158070577448499,0.0852985966276942
"LOC124901045",5.90904285755905,-1.03840348200577,0.430291750395094,-2.4132544513166,0.0158107773442398,0.0852985966276942
"FKBP7",99.5945663067941,0.989985076606555,0.410225588709335,2.41326992721561,0.0158101059673651,0.0852985966276942
"LINC00661",2.19042200212867,3.09206708245948,1.28137806719027,2.41307945065705,0.0158183709840482,0.0853094404767983
"MIR4728",15.1109344342848,-1.29727801899358,0.537603007070869,-2.41307805561171,0.0158184315308291,0.0853094404767983
"SRPK2",1559.15906022868,0.620028476781387,0.256964181878205,2.41289845242037,0.015826228245288,0.0853378037706075
"LOC124902904",38.3500979917013,0.806971419664432,0.334466640249195,2.41271123201763,0.0158343592264317,0.0853407842760397
"GPR156",18.4953219964636,1.35248957026753,0.560568540874862,2.41271043886398,0.0158343936809041,0.0853407842760397
"H2BC19P",7.45796475132537,-1.31585609809469,0.545361411220357,-2.41281482521873,0.0158298597203343,0.0853407842760397
"CTBP2",2367.63097122035,-0.780836482916696,0.323652325583646,-2.41257800792441,0.0158401473852149,0.0853444403576039
"LINC02273",2.83032184842761,2.26958653544469,0.940726937798379,2.41258801491992,0.0158397125487871,0.0853444403576039
"LINC02004",1.23681244735675,2.87914301246766,1.19369806077298,2.41195249207599,0.0158673489248118,0.0854773044514407
"CDSN",9.12600036209552,-1.61836808011895,0.671063079050789,-2.41164822002741,0.0158805955177825,0.0855349628216756
"SEC14L3",2.92082074614245,2.11680032894608,0.877784579517323,2.41152599207208,0.0158859194930387,0.0855362405492132
"DHFR",150.878897210907,-0.603383468098168,0.250204204920235,-2.4115640594071,0.0158842611971402,0.0855362405492132
"STAP2",628.001561911687,-0.754255058185032,0.312817890142882,-2.41116343390885,0.0159017209464366,0.0855899391580025
"SYT4",1.54243482427083,3.81785607202847,1.58351210379222,2.41100529821364,0.0159086173374765,0.0855899391580025
"PTRH2",160.520330238312,0.721646561923779,0.299298757948876,2.4111244793306,0.0159034195345169,0.0855899391580025
"DST-AS1",1.99733570726469,1.9381864600645,0.803877521654389,2.41104696655243,0.0159067999014688,0.0855899391580025
"DCBLD2",238.380310597952,0.658858535025591,0.273270214445604,2.4110148131667,0.0159082023104058,0.0855899391580025
"ZACN",1616.032662665,-1.12641425975112,0.467243226722889,-2.41076637461707,0.01591904192522,0.085632325493774
"NAA11",2.4621059805436,2.17977366546633,0.904290064616005,2.41048060877673,0.0159315181970878,0.085675570814785
"CFLAR-AS1",86.3221076858688,0.593853807992509,0.246364778001093,2.41046554142522,0.0159321762622481,0.085675570814785
"LOC105371129",7.51746705165348,0.943172244937187,0.391368269479212,2.40993539458948,0.0159553455957491,0.0857727346116747
"KPNA7",27.8449034328545,1.51427864322688,0.628344491782163,2.40994973781334,0.0159547183552953,0.0857727346116747
"NAB2",896.79654853409,-0.773113316762597,0.320815836959936,-2.40983526277459,0.0159597250427793,0.08578256559273
"KLHL36",524.977721749349,0.529214460285537,0.219613388514791,2.40975499656249,0.0159632363947025,0.085787728218319
"LOC107984220",2.73391857966349,2.37825834673319,0.986967630558343,2.40966195151483,0.0159673076238002,0.0857958975389078
"RPL10AP7",1.21692345989348,2.38896331379515,0.991440732769031,2.4095876181352,0.01597056077118,0.0857996692165424
"ZRSR2",442.814635727972,1.01305128954645,0.420435851132924,2.40952641601957,0.0159732396755584,0.0858003551395472
"LOC101929326",0.994844388422304,3.15554310155735,1.30975050712776,2.4092703796522,0.0159844510387557,0.0858468656793984
"RAB25",840.941017794372,-0.968228649975803,0.401888740477642,-2.40919576105832,0.0159877197519165,0.0858507109973981
"LINC01376",11.9992235055678,0.958323177687013,0.397805999786964,2.40902142803331,0.0159953588072654,0.085878019164614
"LOC284379",2.42550098764531,2.02401411631622,0.840327908005397,2.40860037734606,0.0160138219585642,0.0858948718163432
"LOC124903550",16.8412255786068,1.42196611395457,0.590335289037656,2.40874320129601,0.0160075570029118,0.0858948718163432
"LOC124902870",9.77931398781074,1.5917706995493,0.660868411021866,2.40860460721375,0.0160136363849476,0.0858948718163432
"UBAC1",409.12683097944,0.36654405547696,0.152176319409132,2.40867998976564,0.016010329503355,0.0858948718163432
"ARMC1",376.676824801785,0.690745483703354,0.286774640102105,2.40867003950356,0.0160107659670303,0.0858948718163432
"PTPN22",47.5223911858855,1.20595617414086,0.500679008430499,2.40864137268552,0.0160120234823179,0.0858948718163432
"LOC124904857",6.65203893228008,1.82435576374084,0.757474489425461,2.40847155806475,0.0160194744499367,0.0859001548687813
"LOC101928421",51.8727518102488,0.933838953572256,0.387732562284788,2.408461512929,0.016019915296512,0.0859001548687813
"ATCAY",3.57489537221052,1.60857253159912,0.667941469769807,2.40825372341904,0.0160290368583488,0.0859353640336565
"TCEAL1",117.351720759132,-0.760470757336049,0.315797777158565,-2.4080940789973,0.0160360480442617,0.0859455508807275
"LOC124902798",4.89412778623625,2.62644476478672,1.09067348677809,2.40809444497031,0.0160360319685548,0.0859455508807275
"LOC124904632",32.6301566142082,1.111789184891,0.461832099470548,2.40734497702861,0.0160689827573552,0.0860903051282039
"WDR72",5.80078906693231,-1.92242917923639,0.798582206967037,-2.40730279546004,0.0160708390621884,0.0860903051282039
"GNB2",3668.73854164826,-0.700937795594221,0.291178182102082,-2.40724696656181,0.0160732962415626,0.0860903051282039
